"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Institute of Clinical Sciences","","","256","491H","NCSC Int Rand Cont Tri Hlthc","Introduction to Randomised Controlled Trials in Healthcare","N","01","Full-time","B","Birmingham","1","177","Non-credit Bearing Short Course","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","4","Days","216","Inst of Applied Health Res","",""
"14","College Medicine and Den Sci","076","Inst of Cardiovascular Science","Inst of Card Sciences","","","106","035E","Cardio Sci/Uni Maast Joint PhD","","N","01","Full-time","J","Joint Institutions","48","057","Doctor of Philosophy","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","Z147","University of Maastricht","","","2","Months","106","Inst of Card Sciences","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","406G","BA Lib Ar + Sc (Eng Lit + Spa)","Liberal Arts and Sciences (English Literature and Spanish)","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","6162","MPhil Shakespeare Stud FR AQ","","N","01","Full-time","B","Birmingham","12","079","Master of Philosophy","N","Y","Q300","English studies","","","","","0110","University of Birmingham","","","","","2","Months","171","Shakespeare Institute","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","877G","MSc DA Geotechnical Eng PT","Geotechnical Engineering","N","31","Part-time.","B","Birmingham","30","165","Master of Science","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","2","Months","015","Civil Engineering","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Inst of Applied Health Res","","","216","456H","PhD Inst App Hea Res 80k DL","Applied Health Research","N","01","Full-time","D","Distance Education","4","057","Doctor of Philosophy","N","N","A900","Others in medicine & dentistry","","","","","0110","University of Birmingham","","","","","1","Year(s)","216","Inst of Applied Health Res","",""
"14","College Medicine and Den Sci","075","Inst of Metab / Systems Res","Inst of Metabolism and Sys Res","","","257","756G","MSc Biomedical Innovation PT","Biomedical Innovation","N","31","Part-time.","B","Birmingham","2","039","Master of Science","N","N","B800","Medical technology","","","","","0110","University of Birmingham","","","","","1","Year(s)","257","Inst of Metabolism and Sys Res","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","English Literature","","","236","9248","MA by Resea Eng Literature PT","","N","31","Part-time.","B","Birmingham","24","094","Master of Arts","N","N","Q300","English studies","","","","","0110","University of Birmingham","","","","","2","Months","236","English Literature","",""
"14","College Medicine and Den Sci","077","Inst of Inflammation / Ageing","Inst of Inflammation / Ageing","","","258","244H","PhD IIA MRC AIM ATAS FT","","N","01","Full-time","B","Birmingham","4","057","Doctor of Philosophy","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","258","Inst of Inflammation / Ageing","",""
"15","Corporate Services","079","Educational Enterprise","Wiley","","","255","956G","PG MC Progr + Projec Manage MC","Programme and Project Management","N","31","Part-time.","D","Distance Education","8","176","Postgraduate Microcredential","N","N","L231","Public administration","","","","","0110","University of Birmingham","","","","","3","Weeks","255","Wiley","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","762B","EPS/Melb Joint PhD 3.5 Comp Sc","","Y","01","Full-time","J","Joint Institutions","42","057","Doctor of Philosophy","N","N","I100","Computer science","","","","","0110","University of Birmingham","Z141","University of Melbourne","","","2","Months","016","Computer Science","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","218C","PhD Elec+Elec Eng (SUSTech) FT","","Y","01","Full-time","J","Joint Institutions","3","057","Doctor of Philosophy","N","N","H600","Electronic & electrical engineerin","","","","","0110","University of Birmingham","Z158","Southern University of Science and Technology, China","","","1","Year(s)","021","Elec, Elec & Sys Engineering","",""
"14","College Medicine and Den Sci","078","Inst Microbiology / Infection","Inst of Microb and Infection","","","259","080C","MSc by Res Micro & Inf PT A300","","N","31","Part-time.","B","Birmingham","2","071","Master of Science","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","259","Inst of Microb and Infection","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","823G","BA Mod Lang (Ger, Transl Stud)","Modern Languages (German, Translation Studies)","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","R210","German language","Q910","Translation studies","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"14","College Medicine and Den Sci","077","Inst of Inflammation / Ageing","Inst of Inflammation / Ageing","","","258","835D","PhD MRC IMPACT DTP Inflamm Age","","N","01","Full-time","B","Birmingham","42","057","Doctor of Philosophy","N","N","A300","Clinical medicine","C500","Microbiology","","","0110","University of Birmingham","","","","","2","Months","258","Inst of Inflammation / Ageing","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Earth and Environ Sciences","","","019","123H","PhD Earth Sciences SUSTech FT","","N","01","Full-time","J","Joint Institutions","36","057","Doctor of Philosophy","N","N","F600","Geology","","","","","0110","University of Birmingham","Z158","Southern University of Science and Technology, China","","","2","Months","019","Earth and Environ Sciences","",""
"11","College Arts and Law","047","History and Cultures","History","","","225","434H","MA History (Early Modern) FT","History (Early Modern)","Y","01","Full-time","B","Birmingham","12","038","Master of Arts","N","N","V100","History by period","","","","","0110","University of Birmingham","","","","","2","Months","225","History","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","469E","EPS/Melb Joint PhD Comp Sc PT","","Y","31","Part-time.","J","Joint Institutions","7","057","Doctor of Philosophy","N","N","I100","Computer science","","","","","0110","University of Birmingham","Z141","University of Melbourne","","","1","Year(s)","016","Computer Science","",""
"12","College Social Sciences","020","School of Education","Teacher Education","","","228","366H","PGCE (QTS) Primary Education","(QTS) Primary Education","N","01","Full-time","V","Validated","10","065","Postgraduate Certificate in Education","N","N","X120","Training teachers - primary","","","","","0110","University of Birmingham","","","","","2","Months","228","Teacher Education","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","590H","PhD Computer Science (Dub) PT","","N","31","Part-time.","U","Dubai","6","057","Doctor of Philosophy","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","1","Year(s)","016","Computer Science","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","351H","MSc Renew Energ Enginee FT Dub","Renewable Energy Engineering","N","01","Full-time","U","Dubai","1","039","Master of Science","N","N","J910","Energy technologies","","","","","0110","University of Birmingham","","","","","1","Year(s)","013","Chemical Engineering","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","397G","BSc Lib Art & Sci (Econ + Geo)","Liberal Arts and Sciences (Economics and Geography)","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"13","College Eng and Physical Sci","014","Chemistry","Chemistry","","","014","098I","MSc Sustainable Chemistry FT","Sustainable Chemistry","N","01","Full-time","B","Birmingham","1","039","Master of Science","N","N","F140","Environmental chemistry","","","","","0110","University of Birmingham","","","","","1","Year(s)","014","Chemistry","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Music","","","134","771A","PhD Performance Pract DL 8Year","","N","31","Part-time.","D","Distance Education","6","057","Doctor of Philosophy","N","N","W300","Music","","","","","0110","University of Birmingham","","","","","1","Year(s)","134","Music","",""
"11","College Arts and Law","047","History and Cultures","Byzantine, Ottoman, Greek Stud","","","240","374A","MA By Res Byz Ott+Mod Gr DL FT","","N","01","Full-time","D","Distance Education","2","094","Master of Arts","N","N","V244","Byzantine History","","","","","0110","University of Birmingham","","","","","1","Year(s)","240","Byzantine, Ottoman, Greek Stud","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","021","Elec, Elec & Sys Engineering","015","049I","MSci Civ & Rail Eng w IndYr FT","Civil and Railway Engineering with Industrial Year","N","01","Full-time","B","Birmingham","5","096","Master in Science","N","N","H200","Civil engineering","H231","Permanent way engineering","","","0110","University of Birmingham","","","","","1","Year(s)","015","Civil Engineering","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","9182","MSc by Research Dept of Civil ","","Y","01","Full-time","B","Birmingham","12","071","Master of Science","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","2","Months","015","Civil Engineering","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng Lang and Linguistics","","","237","9774","MA By Res Eng Lang +App Lin FT","","N","01","Full-time","B","Birmingham","1","094","Master of Arts","N","N","Q310","English language","Q110","Applied linguistics","","","0110","University of Birmingham","","","","","1","Year(s)","237","Eng Lang and Linguistics","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","005I","MSc(Eng) El Pow Sys w AdRe PT","Electrical Power Systems with Advanced Research","N","31","Part-time.","B","Birmingham","4","042","Master of Science (Engineering)","N","N","H600","Electronic & electrical engineerin","","","","","0110","University of Birmingham","","","","","1","Year(s)","021","Elec, Elec & Sys Engineering","",""
"12","College Social Sciences","053","Government","Inst Local Government Studies","","","131","378G","PGDip (HA) Pu Ma + Le Blen PT","Public Management and Leadership","N","31","Part-time.","B","Birmingham","24","175","Postgraduate Diploma","N","N","L231","Public administration","","","","","0110","University of Birmingham","","","","","2","Months","131","Inst Local Government Studies","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","236","English Literature","140","501H","BA Eng Lit & Phil w Yr Ab FT","English Literature and Philosophy with Year Abroad","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Q320","English literature","V500","Philosophy","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"10","College Life and Env Sci","068","Academic Services","Academic Services","","","224","309D","PhD Alan Turing Institute FT","","N","01","Full-time","B","Birmingham","4","057","Doctor of Philosophy","N","N","I400","Artificial intelligence","","","","","0110","University of Birmingham","","","","","1","Year(s)","224","Academic Services","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Film and Creative Writing","","","243","192B","PGCert Film, TV Rese + Prod AQ","","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","243","Film and Creative Writing","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Institute of Clinical Sciences","","","256","134C","MSc Res Clin Sc NonLab PT B900","","Y","31","Part-time.","B","Birmingham","2","071","Master of Science","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","1","Year(s)","256","Institute of Clinical Sciences","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","English Literature","016","Computer Science","236","321H","BA Eng Lit w DMC w Yr CS FT","English Literature with Digital Media and Communications with Year in Computer Science","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","I100","Computer science","Q320","English literature","P300","Media studies","0110","University of Birmingham","","","","","1","Year(s)","236","English Literature","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Earth and Environ Sciences","","","019","546D","MPhil Earth + Enviro Sci PT DL","","N","31","Part-time.","D","Distance Education","4","079","Master of Philosophy","N","N","F600","Geology","","","","","0110","University of Birmingham","","","","","1","Year(s)","019","Earth and Environ Sciences","",""
"11","College Arts and Law","027","Birmingham Law School","Law","","","027","709G","LLM (Intern Comm Law) PT (Dub)","(International Commercial Law)","N","31","Part-time.","U","Dubai","1","045","Master of Laws","N","N","M221","Business & commercial law","","","","","0110","University of Birmingham","","","","","1","Year(s)","027","Law","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","389G","BA Mod Lang (Ita Rus Tra Stud)","Modern Languages (Italian, Russian, Translation Studies)","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","R310","Italian language","R711","Russian language","Q910","Translation studies","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","041I","MSc(Eng) Civ Eng & Man FT","Civil Engineering and Management","N","01","Full-time","B","Birmingham","12","042","Master of Science (Engineering)","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","2","Months","015","Civil Engineering","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","779B","PG VRS ESRC (Warwick) FT","","N","01","Full-time","B","Birmingham","3","134","Visiting Research Student","N","N","L200","Politics","L250","International relations","","","0110","University of Birmingham","","","","","1","Year(s)","142","Political Sci & Intern'tl Stud","",""
"13","College Eng and Physical Sci","080","School of Engineering","Mechanical Engineering","","","028","014I","BSc Mech Eng FT","Mechanical Engineering","N","01","Full-time","B","Birmingham","3","004","Bachelor of Science","N","N","H300","Mechanical engineering","","","","","0110","University of Birmingham","","","","","1","Year(s)","028","Mechanical Engineering","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Nursing and Midwifery","","","023","394H","PGDip Basic Health Sciences AQ","Basic Health Sciences","N","01","Full-time","B","Birmingham","1","001","Postgraduate Diploma","N","Y","B720","Midwifery","","","","","0110","University of Birmingham","","","","","1","Year(s)","023","Nursing and Midwifery","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","","","036","261C","MPhil Spo Ex + Reha (So Sci)F","","N","01","Full-time","B","Birmingham","2","079","Master of Philosophy","N","N","C600","Sports science","","","","","0110","University of Birmingham","","","","","1","Year(s)","036","Sport, Ex and Rehab Sciences","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Geography","","","022","291H","PhD Geog (nonATAS) OS UKRI FT","","N","01","Full-time","B","Birmingham","3","057","Doctor of Philosophy","N","N","L700","Human & social geography","","","","","0110","University of Birmingham","","","","","1","Year(s)","022","Geography","",""
"10","College Life and Env Sci","038","School of Bioscience","School of Biosciences","","","038","549H","MSci Bio Sci (Gen) w PP FT","Biological Sciences (Genetics) with Professional Placement","N","01","Full-time","B","Birmingham","4","096","Master in Science","N","N","C900","Others in biological sciences","","","","","0110","University of Birmingham","","","","","1","Year(s)","038","School of Biosciences","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","237","Eng Lang and Linguistics","239","466H","BA Cla Lit + Civ w Eng Lang FT","Classical Literature and Civilisation with English Language","N","01","Full-time","B","Birmingham","3","003","Bachelor of Arts","N","N","Q310","English language","Q800","Classical studies","","","0110","University of Birmingham","","","","","1","Year(s)","239","Classics, AH and Archaeology","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","","","239","100D","PhD Clas Anc Hist + Arc PT M4C","","N","31","Part-time.","B","Birmingham","6","057","Doctor of Philosophy","N","N","Q800","Classical studies","V160","Ancient history","V400","Archaeology","0110","University of Birmingham","","","","","1","Year(s)","239","Classics, AH and Archaeology","",""
"14","College Medicine and Den Sci","065","Cancer Studies","Inst of Cancer / Genomic Sci","216","Inst of Applied Health Res","128","763G","PGDip Heal Data Scie PT Dub","Health Data Science","N","31","Part-time.","U","Dubai","2","001","Postgraduate Diploma","N","N","I500","Health informatics","I520","Bioinformatics","","","0110","University of Birmingham","","","","","1","Year(s)","128","Inst of Cancer / Genomic Sci","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Institute of Clinical Sciences","","","256","068C","MSc Res Clin Sc NonLab FT B100","","Y","01","Full-time","B","Birmingham","12","071","Master of Science","N","N","B100","Anatomy, physiology & pathology","","","","","0110","University of Birmingham","","","","","2","Months","256","Institute of Clinical Sciences","",""
"12","College Social Sciences","012","Birmingham Business School","Economics","","","115","2258","PhD Dept of Economics FT","","N","01","Full-time","B","Birmingham","36","057","Doctor of Philosophy","N","N","L100","Economics","","","","","0110","University of Birmingham","","","","","2","Months","115","Economics","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Inst of Applied Health Res","","","216","166I","NCSC Found Cl Ran Tri 3 day DL","Foundations in Cluster Randomised Trials (3 days)","N","01","Full-time","B","Birmingham","1","177","Non-credit Bearing Short Course","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","4","Days","216","Inst of Applied Health Res","",""
"13","College Eng and Physical Sci","029","Mathematics","Mathematics","","","029","954G","PhD App Maths NGT UKRI FT","Pure Mathematics","Y","01","Full-time","B","Birmingham","3","057","Doctor of Philosophy","N","N","G120","Applied mathematics","","","","","0110","University of Birmingham","","","","","1","Year(s)","029","Mathematics","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","727H","MSc Dev Sci & Neurodivers FT","Developmental Science and Neurodiversity","N","01","Full-time","B","Birmingham","1","039","Master of Science","N","N","C800","","","","","","0110","University of Birmingham","","","","","1","Year(s)","033","School of Psychology","",""
"12","College Social Sciences","020","School of Education","School of Education","","","020","8436","PGCE History AQ","","N","","","B","Birmingham","","065","Postgraduate Certificate in Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","020","School of Education","",""
"11","College Arts and Law","027","Birmingham Law School","Law","","","027","7618","MPhil Bham School Law 2 yr FT","","N","01","Full-time","B","Birmingham","24","079","Master of Philosophy","N","N","M900","Others in law","","","","","0110","University of Birmingham","","","","","2","Months","027","Law","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","384G","PGCert Structural Engineeri AQ","Structural Engineering","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","015","Civil Engineering","",""
"12","College Social Sciences","012","Birmingham Business School","Management","","","261","552G","CertHE Bus Man w Mark w YII AQ","Business Management with Marketing and a Year in Industry","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","261","Management","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","","","032","174I","BSc Phy & Ast Stu (Int Stu) FT","Physics and Astrophysics Studies (International Study)","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","F300","Physics","","","","","0110","University of Birmingham","","","","","1","Year(s)","032","Physics & Astronomy","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","","","036","369H","PGCert Elit Sp Phys Ins Ind FT","Elite Sports Physiotherapy","N","01","Full-time","J","Joint Institutions","6","086","Postgraduate Certificate","N","N","B160","Physiotherapy","","","","","0110","University of Birmingham","","","","","2","Months","036","Sport, Ex and Rehab Sciences","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Institute of Clinical Sciences","","","256","094C","MSc by Res Medicine PT (A300)","","N","31","Part-time.","B","Birmingham","2","071","Master of Science","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","256","Institute of Clinical Sciences","",""
"11","College Arts and Law","027","Birmingham Law School","Law","","","027","702G","LLM (Int Dispute Res) PT Dubai","(International Dispute Resolution)","N","31","Part-time.","U","Dubai","24","045","Master of Laws","N","N","M100","Law by area","","","","","0110","University of Birmingham","","","","","2","Months","027","Law","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","","","239","257A","MA by Res Class, A His + Ar FT","","N","01","Full-time","B","Birmingham","1","094","Master of Arts","N","N","Q800","Classical studies","V160","Ancient history","V400","Archaeology","0110","University of Birmingham","","","","","1","Year(s)","239","Classics, AH and Archaeology","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Inst of Applied Health Res","","","216","950H","PGCert Public Health PT Dub","Public Health","N","31","Part-time.","U","Dubai","8","086","Postgraduate Certificate","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","2","Months","216","Inst of Applied Health Res","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","658H","PGCert Shakespeare AQ","Shakespeare","N","01","Full-time","B","Birmingham","1","086","Postgraduate Certificate","N","Y","Q322","English literature by author","","","","","0110","University of Birmingham","","","","","1","Year(s)","171","Shakespeare Institute","",""
"14","College Medicine and Den Sci","078","Inst Microbiology / Infection","Inst of Microb and Infection","","","259","027C","PhD Microb & Infecti FT (C500)","","Y","01","Full-time","B","Birmingham","3","057","Doctor of Philosophy","N","N","C500","Microbiology","","","","","0110","University of Birmingham","","","","","1","Year(s)","259","Inst of Microb and Infection","",""
"15","Corporate Services","068","Academic Services","Academic Services","","","224","675G","UG Aff Birm Int Sum Sc Biom DL","Birmingham International Summer School","N","01","Full-time","D","Distance Education","3","073","Undergraduate Affiliate","N","N","X900","Others in education","","","","","0110","University of Birmingham","","","","","3","Weeks","224","Academic Services","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","English Literature","227","Modern Languages","236","220H","BA Eng Lit w Mod Lan (3yrs) FT","English Literature with Modern Languages","N","01","Full-time","B","Birmingham","3","003","Bachelor of Arts","N","N","R900","Others in European languages, liter","Q300","English studies","","","0110","University of Birmingham","","","","","1","Year(s)","236","English Literature","",""
"14","College Medicine and Den Sci","075","Inst of Metab / Systems Res","Inst of Metabolism and Sys Res","","","257","017C","PhD Metabo + Sys PT Lab (B100)","","Y","31","Part-time.","B","Birmingham","6","057","Doctor of Philosophy","N","N","B100","Anatomy, physiology & pathology","","","","","0110","University of Birmingham","","","","","1","Year(s)","257","Inst of Metabolism and Sys Res","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","261","Management","036","016H","BSc Sp Ex He Sc w Yr IB Dub FT","Sport, Exercise and Health Sciences With Year in International Business","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","C690","Sport and exercise science not","N120","International business studies","","","0110","University of Birmingham","","","","","1","Year(s)","036","Sport, Ex and Rehab Sciences","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","","","036","865C","MPhil (SporEx) SportPed PT","","N","31","Part-time.","B","Birmingham","2","079","Master of Philosophy","N","N","C600","Sports science","","","","","0110","University of Birmingham","","","","","1","Year(s)","036","Sport, Ex and Rehab Sciences","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","","","031","220C","PhD Met + Mat (SUSTech) FT","","Y","01","Full-time","J","Joint Institutions","3","057","Doctor of Philosophy","N","N","F200","Materials science","J200","Metallurgy","","","0110","University of Birmingham","Z158","Southern University of Science and Technology, China","","","1","Year(s)","031","Metallurgy & Materials","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","8770","CPD Doc in Foren Psych Prac PT","","N","31","Part-time.","B","Birmingham","24","119","Doctorate in Forensic Psychology Practice","N","N","C890","","","","","","0110","University of Birmingham","","","","","2","Months","033","School of Psychology","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","838G","PGCert International Relati AQ","International Relations","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","142","Political Sci & Intern'tl Stud","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","","","031","0687","MPhil Dept of Met + Mat 2yr FT","","Y","01","Full-time","B","Birmingham","24","079","Master of Philosophy","N","N","J200","Metallurgy","J510","Materials technology","","","0110","University of Birmingham","","","","","2","Months","031","Metallurgy & Materials","",""
"11","College Arts and Law","027","Birmingham Law School","Law","211","Birmingham Business School","027","240I","LLB Law w Bu w Y in In Bu(Dub)","Law with Business with Year in Computer Science","N","01","Full-time","B","Birmingham","4","017","Bachelor of Laws","N","N","M200","Law by topic","N100","Business studies","","","0110","University of Birmingham","","","","","1","Year(s)","027","Law","",""
"13","College Eng and Physical Sci","080","School of Engineering","Engineering","","","260","027I","MSc(Eng) Ad Me Ma(OpMan) FT","Advanced Engineering Management: Operations Management","N","01","Full-time","B","Birmingham","12","042","Master of Science (Engineering)","N","N","H100","General engineering","N200","Management studies","","","0110","University of Birmingham","","","","","2","Months","211","Birmingham Business School","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","","","239","393A","PhD Class, Anc Hist + Ar DL 8Y","","N","31","Part-time.","D","Distance Education","6","057","Doctor of Philosophy","N","N","Q800","Classical studies","V160","Ancient history","V400","Archaeology","0110","University of Birmingham","","","","","1","Year(s)","239","Classics, AH and Archaeology","",""
"13","College Eng and Physical Sci","061","EPS - College Hub","EPS - College Hub","","","202","663H","NCSC UX Fr En We De BC fund DL","UX & Front-end Web Development Bootcamp","N","31","Part-time.","D","Distance Education","16","177","Non-credit Bearing Short Course","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","3","Weeks","202","EPS - College Hub","",""
"13","College Eng and Physical Sci","016","Computer Science","Computer Science","","","016","743G","MSc Art Int + Mac Lea PT (Dub)","Artificial Intelligence and Machine Learning","N","31","Part-time.","U","Dubai","2","039","Master of Science","N","N","I490","Artificial intelligence not el","I100","Computer science","","","0110","University of Birmingham","","","","","1","Year(s)","016","Computer Science","",""
"13","College Eng and Physical Sci","061","EPS - College Hub","EPS - College Hub","","","202","665H","NCSC UX/UI Bootcamp fund DL","UX/UI Bootcamp","N","31","Part-time.","D","Distance Education","24","177","Non-credit Bearing Short Course","N","N","I100","Computer science","","","","","0110","University of Birmingham","","","","","3","Weeks","260","Engineering","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Inst of Applied Health Res","","","216","165I","NCSC Found Cl Ran Tri 5 day DL","Foundations in Cluster Randomised Trials (5 days)","N","01","Full-time","B","Birmingham","1","177","Non-credit Bearing Short Course","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","4","Days","216","Inst of Applied Health Res","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","9913","PhD Shakespeare Institut DL 4Y","","N","01","Full-time","D","Distance Education","36","057","Doctor of Philosophy","N","N","Q323","English literature by topic","","","","","0110","University of Birmingham","","","","","2","Months","171","Shakespeare Institute","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","237","Eng Lang and Linguistics","239","460H","BA Eng Lang + Cla Lit + Civ FT","English Language and Classical Literature and Civilisation","N","01","Full-time","B","Birmingham","3","003","Bachelor of Arts","N","N","Q310","English language","Q800","Classical studies","","","0110","University of Birmingham","","","","","1","Year(s)","239","Classics, AH and Archaeology","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","English Literature","114","Drama and Theatre Arts","236","957H","BA En Li w Dra w Y in Ci Le FT","English Literature with Drama with Year in Civic Leadership","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Q320","English literature","W400","Drama","","","0110","University of Birmingham","","","","","1","Year(s)","236","English Literature","",""
"14","College Medicine and Den Sci","075","Inst of Metab / Systems Res","Inst of Metabolism and Sys Res","","","257","075C","MSc Res Met+Sy PT Non-Lab A300","","N","31","Part-time.","B","Birmingham","2","071","Master of Science","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","257","Inst of Metabolism and Sys Res","",""
